CustomerID,recency,frequency,monetary,rfm_score,rfm_segment,segment,future_sales,predicted_future_sales
13369,66,2,4778.33,445,Loyal Customers,Occasional Low-Spenders,0.0,85.8786
13372,178,1,76.97,212,Other,Occasional Low-Spenders,0.0,0.0
13379,15,1,24.27,511,Other,Occasional Low-Spenders,0.0,0.0
13383,548,1,2181.5625,114,Other,Dormant Low-Value Customers,2329.98,2179.2334083333353
13384,544,1,2181.5625,114,Other,Dormant Low-Value Customers,2391.96,1474.3115153571428
13385,525,1,2181.5625,114,Other,Dormant Low-Value Customers,2366.94,1579.9713228571438
13393,83,1,2351.96,414,Other,Occasional Low-Spenders,0.0,675.2746
13394,81,1,2318.96,414,Other,Occasional Low-Spenders,0.0,297.90638
13395,14,1,21.98,511,Other,Occasional Low-Spenders,0.0,0.4121999999999999
13396,64,1,2362.27,414,Other,Occasional Low-Spenders,0.0,405.6678800000001
13403,79,2,4578.5225,445,Loyal Customers,Occasional Low-Spenders,0.0,119.07919999999999
13414,87,1,2319.99,314,Other,Occasional Low-Spenders,0.0,1168.675979999999
13419,89,2,4476.5525,345,Other,Occasional Low-Spenders,0.0,337.6286
13424,69,2,4807.31,445,Loyal Customers,Occasional Low-Spenders,0.0,5.7498000000000005
13425,68,2,4810.31,445,Loyal Customers,Occasional Low-Spenders,0.0,29.389499999999998
13431,49,2,4592.5025,445,Loyal Customers,Occasional Low-Spenders,0.0,298.42689999999993
13432,127,1,56.97,312,Other,Occasional Low-Spenders,0.0,0.1024
13436,58,2,4498.5325,445,Loyal Customers,Occasional Low-Spenders,0.0,0.0
13437,152,1,80.96,212,Other,Occasional Low-Spenders,0.0,15.958799999999995
13438,51,2,4501.5525,445,Loyal Customers,Occasional Low-Spenders,0.0,0.0
13442,42,2,4500.8225,445,Loyal Customers,Occasional Low-Spenders,0.0,119.19249999999998
13443,50,2,4536.5425,445,Loyal Customers,Occasional Low-Spenders,0.0,95.63619999999999
13449,49,2,4526.5225,445,Loyal Customers,Occasional Low-Spenders,0.0,0.0
13450,55,2,4773.33,445,Loyal Customers,Occasional Low-Spenders,0.0,266.66339999999997
13456,63,2,4582.5125,445,Loyal Customers,Occasional Low-Spenders,0.0,385.55100000000004
13458,175,1,44.91,211,Other,Occasional Low-Spenders,0.0,0.9780000000000001
13462,470,1,2181.5625,114,Other,Dormant Low-Value Customers,2376.45,1749.8588200000004
13467,83,1,21.98,411,Other,Occasional Low-Spenders,0.0,1.4997
13468,43,2,4626.5225,445,Loyal Customers,Occasional Low-Spenders,0.0,259.3445
13478,58,2,4898.32,445,Loyal Customers,Occasional Low-Spenders,0.0,304.75509999999997
13483,11,1,56.97,512,Other,Occasional Low-Spenders,0.0,9.339400000000001
13488,50,1,141.98,412,Other,Occasional Low-Spenders,0.0,20.805
13489,38,2,4740.63,545,Loyal Customers,Occasional Low-Spenders,0.0,146.2926
13652,85,1,30.97,311,Other,Occasional Low-Spenders,0.0,1.439
13653,57,2,4546.7925,445,Loyal Customers,Occasional Low-Spenders,0.0,640.0033999999998
13654,24,1,56.97,512,Other,Occasional Low-Spenders,0.0,0.8996999999999999
13657,56,2,4819.3,445,Loyal Customers,Occasional Low-Spenders,0.0,11.499600000000001
13658,39,2,4787.61,545,Loyal Customers,Occasional Low-Spenders,0.0,292.05490000000003
13659,57,1,65.96,412,Other,Occasional Low-Spenders,0.0,2.7985999999999995
13703,87,1,74.98,312,Other,Occasional Low-Spenders,0.0,54.44
13704,55,2,2736.5325,444,Loyal Customers,Occasional Low-Spenders,0.0,0.0
13705,443,1,2443.35,114,Other,Dormant Low-Value Customers,574.98,3023.680988571429
13712,454,1,2181.5625,114,Other,Dormant Low-Value Customers,2322.28,3586.664500000006
13713,431,1,2443.35,114,Other,Dormant Low-Value Customers,2384.96,1637.2873500000017
13714,447,1,2443.35,114,Other,Dormant Low-Value Customers,589.96,1699.8410666666664
13717,76,1,74.98,412,Other,Occasional Low-Spenders,0.0,5.9704999999999995
13718,427,1,2443.35,114,Other,Dormant Low-Value Customers,618.98,831.3751119047618
13721,409,1,2181.5625,114,Other,Dormant Low-Value Customers,604.96,1470.101311428572
13722,406,1,2443.35,114,Other,Dormant Low-Value Customers,659.45,1004.2224499999988
13729,403,1,2443.35,114,Other,Dormant Low-Value Customers,2440.47,2127.0546000000013
13730,428,1,2181.5625,114,Other,Dormant Low-Value Customers,2389.46,2084.808859523808
13733,426,1,2181.5625,114,Other,Dormant Low-Value Customers,2371.96,2023.0546773015876
13735,424,1,2181.5625,114,Other,Dormant Low-Value Customers,2334.97,2043.0412464285725
13742,187,2,2988.3225,244,Other,Occasional Low-Spenders,0.0,23.5793
13744,190,2,2959.0025,244,Other,Occasional Low-Spenders,0.0,338.78725999999995
13745,204,2,3282.81,244,Other,Occasional Low-Spenders,0.0,116.76800000000001
13747,193,2,3045.5325,244,Other,Occasional Low-Spenders,0.0,0.0
13748,103,1,71.97,312,Other,Occasional Low-Spenders,0.0,0.0229
13750,54,1,71.97,412,Other,Occasional Low-Spenders,0.0,17.4293
13761,38,1,46.47,512,Other,Occasional Low-Spenders,0.0,0.0
13848,173,1,61.45,212,Other,Occasional Low-Spenders,0.0,0.0
13849,203,2,3084.5425,244,Other,Occasional Low-Spenders,0.0,0.0
13861,2,1,21.98,511,Other,Occasional Low-Spenders,0.0,0.0
13867,61,1,56.97,412,Other,Occasional Low-Spenders,0.0,0.8125999999999999
13868,130,1,30.97,311,Other,Occasional Low-Spenders,0.0,0.0687
13870,162,2,3282.83,244,Other,Occasional Low-Spenders,0.0,0.0
13872,181,1,180.98,212,Other,Occasional Low-Spenders,0.0,13.555299999999999
13880,25,1,71.97,512,Other,Occasional Low-Spenders,0.0,4.258
13884,171,2,3043.0025,244,Other,Occasional Low-Spenders,0.0,0.0
13885,60,2,4844.8,445,Loyal Customers,Occasional Low-Spenders,0.0,231.67860000000002
13889,157,2,3084.0225,244,Other,Occasional Low-Spenders,0.0,0.0
13890,136,2,2982.0225,344,Other,Occasional Low-Spenders,0.0,132.2248
13892,151,2,3021.0425,244,Other,Occasional Low-Spenders,0.0,23.4396
13893,43,1,21.98,411,Other,Occasional Low-Spenders,0.0,5.991360714285714
13894,46,2,4810.29,445,Loyal Customers,Occasional Low-Spenders,0.0,0.0
13895,61,2,4558.5225,445,Loyal Customers,Occasional Low-Spenders,0.0,169.87169999999998
13896,56,2,4775.63,445,Loyal Customers,Occasional Low-Spenders,0.0,49.8464
13897,53,2,4498.5325,445,Loyal Customers,Occasional Low-Spenders,0.0,49.598800000000004
13898,52,2,4835.29,445,Loyal Customers,Occasional Low-Spenders,0.0,585.2364000000002
13899,110,1,21.98,311,Other,Occasional Low-Spenders,0.0,8.439200000000001
13900,104,1,21.98,311,Other,Occasional Low-Spenders,0.0,0.1996
13901,51,1,66.96,412,Other,Occasional Low-Spenders,0.0,0.0
13906,131,2,3021.0425,344,Other,Occasional Low-Spenders,0.0,398.4731999999999
13907,59,2,4596.5525,445,Loyal Customers,Occasional Low-Spenders,0.0,442.6296
13910,49,2,4526.5225,445,Loyal Customers,Occasional Low-Spenders,0.0,0.0
13911,36,2,4548.5225,545,Loyal Customers,Occasional Low-Spenders,0.0,47.3703
13926,88,1,56.97,312,Other,Occasional Low-Spenders,0.0,1.2455
13931,3,1,21.98,511,Other,Occasional Low-Spenders,0.0,1.4636000000000002
13945,139,1,56.97,312,Other,Occasional Low-Spenders,0.0,0.0
13947,36,2,4605.0425,545,Loyal Customers,Occasional Low-Spenders,0.0,552.0825999999998
13976,47,2,4511.5425,445,Loyal Customers,Occasional Low-Spenders,0.0,281.96849999999995
13977,39,2,4788.57,545,Loyal Customers,Occasional Low-Spenders,0.0,278.0079
13978,40,2,4775.3,545,Loyal Customers,Occasional Low-Spenders,0.0,681.3111000000001
13979,126,2,3282.83,344,Other,Occasional Low-Spenders,0.0,373.21659999999997
13989,135,1,46.47,312,Other,Occasional Low-Spenders,0.0,0.23296666666666666
13990,128,2,1893.9075,343,Other,Occasional Low-Spenders,0.0,0.0
14000,5,1,84.92,512,Other,Occasional Low-Spenders,0.0,4.776399999999999
14002,139,1,85.48,312,Other,Occasional Low-Spenders,0.0,12.565900000000001
14003,562,1,1000.4375,113,Other,Dormant Low-Value Customers,578.96,1161.120000000002
14021,83,1,21.98,411,Other,Occasional Low-Spenders,0.0,1.4997
14022,537,1,1000.4375,113,Other,Dormant Low-Value Customers,668.46,852.8955000000003
14025,550,1,1000.4375,113,Other,Dormant Low-Value Customers,585.94,877.5293000000008
14026,537,1,1000.4375,113,Other,Dormant Low-Value Customers,589.26,852.8955000000003
14028,13,1,91.95,512,Other,Occasional Low-Spenders,0.0,4.2385
14036,121,2,1839.9175,343,Other,Occasional Low-Spenders,0.0,0.0
14043,149,1,56.97,212,Other,Occasional Low-Spenders,0.0,0.0
14076,90,1,71.97,312,Other,Occasional Low-Spenders,0.0,0.0
14080,117,2,1848.9075,343,Other,Occasional Low-Spenders,0.0,0.0
14083,138,2,2751.4175,344,Other,Occasional Low-Spenders,0.0,0.0
14085,99,1,36.96,311,Other,Occasional Low-Spenders,0.0,14.771700000000004
14088,71,2,2755.4175,444,Loyal Customers,Occasional Low-Spenders,0.0,0.0
14097,7,1,56.97,512,Other,Occasional Low-Spenders,0.0,6.312600000000001
14098,111,2,1845.8975,343,Other,Occasional Low-Spenders,0.0,0.0
14111,1,1,76.97,512,Other,Occasional Low-Spenders,0.0,13.374099999999999
14113,86,1,21.98,311,Other,Occasional Low-Spenders,0.0,0.2427
14115,53,2,3297.7175,444,Loyal Customers,Occasional Low-Spenders,0.0,1048.4373999999998
14116,41,2,3317.4075,544,Loyal Customers,Occasional Low-Spenders,0.0,0.0
14117,49,2,3352.3975,444,Loyal Customers,Occasional Low-Spenders,0.0,22.972800000000003
14121,54,2,3319.6975,444,Loyal Customers,Occasional Low-Spenders,0.0,70.2224
14240,35,2,3391.3875,544,Loyal Customers,Occasional Low-Spenders,0.0,233.2574
14242,59,2,3351.3975,444,Loyal Customers,Occasional Low-Spenders,0.0,22.972800000000003
14243,117,1,71.97,312,Other,Occasional Low-Spenders,0.0,2.5794
14245,183,1,56.97,212,Other,Occasional Low-Spenders,0.0,0.5399
14255,51,2,3379.9075,444,Loyal Customers,Occasional Low-Spenders,0.0,279.36749999999995
14256,52,2,3342.4075,444,Loyal Customers,Occasional Low-Spenders,0.0,0.0
14266,155,1,56.97,212,Other,Occasional Low-Spenders,0.0,0.0
14267,425,1,1000.4375,113,Other,Dormant Low-Value Customers,1785.97,683.0562733333334
14271,146,1,21.98,211,Other,Occasional Low-Spenders,0.0,2.5389000000000004
14272,419,1,1000.4375,113,Other,Dormant Low-Value Customers,1764.96,1701.0346233333337
14280,103,1,56.97,312,Other,Occasional Low-Spenders,0.0,16.183799999999994
14283,70,2,1799.9175,443,Loyal Customers,Occasional Low-Spenders,0.0,0.0
14284,73,2,1769.9275,443,Loyal Customers,Occasional Low-Spenders,0.0,532.4844399999997
14290,39,2,3377.3975,544,Loyal Customers,Occasional Low-Spenders,0.0,115.97470000000001
14296,65,1,45.95,412,Other,Occasional Low-Spenders,0.0,0.9324000000000001
14334,81,2,1848.9075,443,Loyal Customers,Occasional Low-Spenders,0.0,15.546800000000001
14335,64,2,1804.9175,443,Loyal Customers,Occasional Low-Spenders,0.0,20.744179999999997
14336,79,2,1893.9075,443,Loyal Customers,Occasional Low-Spenders,0.0,0.0
14337,80,2,1815.1475,443,Loyal Customers,Occasional Low-Spenders,0.0,0.0
14342,73,2,1804.9175,443,Loyal Customers,Occasional Low-Spenders,0.0,0.0
14343,92,2,1839.9175,343,Other,Occasional Low-Spenders,0.0,0.0
14352,22,1,85.48,512,Other,Occasional Low-Spenders,0.0,2.120311428571428
14355,79,2,1804.9175,443,Loyal Customers,Occasional Low-Spenders,0.0,0.0
14358,3,1,45.95,512,Other,Occasional Low-Spenders,0.0,3.5391000000000004
14362,80,2,1845.8975,443,Loyal Customers,Occasional Low-Spenders,0.0,0.0
14366,35,2,1897.8775,543,Loyal Customers,Occasional Low-Spenders,0.0,0.0
14367,53,2,1839.9175,443,Loyal Customers,Occasional Low-Spenders,0.0,0.0
14369,26,1,46.47,512,Other,Occasional Low-Spenders,0.0,1.0977000000000001
14372,51,1,24.27,411,Other,Occasional Low-Spenders,0.0,0.0
14375,30,1,39.98,511,Other,Occasional Low-Spenders,0.0,0.6997
14376,2,1,71.97,512,Other,Occasional Low-Spenders,0.0,18.411379999999998
14377,56,2,3320.4275,444,Loyal Customers,Occasional Low-Spenders,0.0,117.2418
14380,37,2,3330.4275,544,Loyal Customers,Occasional Low-Spenders,0.0,986.7066399999998
14381,45,2,3330.4175,444,Loyal Customers,Occasional Low-Spenders,0.0,541.2625399999998
14385,41,2,1777.8775,543,Loyal Customers,Occasional Low-Spenders,0.0,726.9109000000003
14392,3,2,3295.4275,544,Loyal Customers,Occasional Low-Spenders,0.0,187.4359
14394,10,2,3344.6975,544,Loyal Customers,Occasional Low-Spenders,0.0,0.0
14396,15,1,76.96,512,Other,Occasional Low-Spenders,0.0,6.659176666666667
14398,35,2,1804.9175,543,Loyal Customers,Occasional Low-Spenders,0.0,0.0
14401,71,1,15.23,411,Other,Occasional Low-Spenders,0.0,0.0
14404,160,1,4.99,211,Other,Occasional Low-Spenders,0.0,0.1380607142857143
14411,4,2,3360.4175,544,Loyal Customers,Occasional Low-Spenders,0.0,0.0
14412,26,2,3320.4275,544,Loyal Customers,Occasional Low-Spenders,0.0,46.599799999999995
14417,46,2,1848.9075,443,Loyal Customers,Occasional Low-Spenders,0.0,0.0
14418,57,2,1928.9275,443,Loyal Customers,Occasional Low-Spenders,0.0,0.0
14419,16,2,3371.3975,544,Loyal Customers,Occasional Low-Spenders,0.0,94.43799999999999
14420,31,2,3320.4275,544,Loyal Customers,Occasional Low-Spenders,0.0,46.599799999999995
14421,9,2,3369.4075,544,Loyal Customers,Occasional Low-Spenders,0.0,0.0
14438,6,2,3352.3975,544,Loyal Customers,Occasional Low-Spenders,0.0,0.0
14439,13,2,3312.6975,544,Loyal Customers,Occasional Low-Spenders,0.0,211.7121
14447,22,2,3385.3975,544,Loyal Customers,Occasional Low-Spenders,0.0,419.81039999999996
14448,9,2,3370.4075,544,Loyal Customers,Occasional Low-Spenders,0.0,0.0
14449,30,2,3355.4175,544,Loyal Customers,Occasional Low-Spenders,0.0,46.599799999999995
14452,24,2,3377.3975,544,Loyal Customers,Occasional Low-Spenders,0.0,0.0
14453,8,2,3401.3875,544,Loyal Customers,Occasional Low-Spenders,0.0,70.2591
14456,31,2,3405.9075,544,Loyal Customers,Occasional Low-Spenders,0.0,398.3500000000001
14461,19,2,3310.4075,544,Loyal Customers,Occasional Low-Spenders,0.0,70.0551
14465,174,1,7.28,211,Other,Occasional Low-Spenders,0.0,0.0
14467,83,1,39.98,411,Other,Occasional Low-Spenders,0.0,21.303246190476187
14468,171,1,7.28,211,Other,Occasional Low-Spenders,0.0,0.29832000000000003
14469,123,1,64.47,312,Other,Occasional Low-Spenders,0.0,0.5456
14475,106,1,7.28,311,Other,Occasional Low-Spenders,0.0,0.3127
14481,4,2,3360.4175,544,Loyal Customers,Occasional Low-Spenders,0.0,0.0
14483,77,1,39.98,411,Other,Occasional Low-Spenders,0.0,0.7498
14492,103,1,7.28,311,Other,Occasional Low-Spenders,0.0,0.0
14494,53,2,1769.9275,443,Loyal Customers,Occasional Low-Spenders,0.0,211.03282
14503,75,1,39.98,411,Other,Occasional Low-Spenders,0.0,0.0
14510,9,2,3036.3682,544,Loyal Customers,Occasional Low-Spenders,0.0,0.0
14511,118,1,89.97,312,Other,Occasional Low-Spenders,0.0,1.4643000000000002
14512,176,1,39.98,211,Other,Occasional Low-Spenders,0.0,0.0
14519,141,1,80.96,212,Other,Occasional Low-Spenders,0.0,3.3091500000000003
14520,55,2,1503.5782,443,Loyal Customers,Occasional Low-Spenders,0.0,0.0
14558,51,2,1528.0682,443,Loyal Customers,Occasional Low-Spenders,0.0,154.52184000000003
14563,8,1,39.98,511,Other,Occasional Low-Spenders,0.0,0.0
14568,116,1,54.96,312,Other,Occasional Low-Spenders,0.0,32.02402499999998
14570,88,1,39.98,311,Other,Occasional Low-Spenders,0.0,0.0
14576,21,2,1476.5382,543,Loyal Customers,Occasional Low-Spenders,0.0,0.0
14577,23,2,1505.8582,543,Loyal Customers,Occasional Low-Spenders,0.0,0.0
14579,151,1,124.99,212,Other,Occasional Low-Spenders,0.0,0.0687
14581,31,2,1563.0482,543,Loyal Customers,Occasional Low-Spenders,0.0,47.0192
14587,66,1,7.28,411,Other,Occasional Low-Spenders,0.0,0.0
14592,60,1,4.99,411,Other,Occasional Low-Spenders,0.0,0.0
14599,24,2,3054.0782,544,Loyal Customers,Occasional Low-Spenders,0.0,0.0
14608,102,1,39.98,311,Other,Occasional Low-Spenders,0.0,0.0
14610,6,2,1468.5882,543,Loyal Customers,Occasional Low-Spenders,0.0,7.7633
14613,25,2,1601.5582,543,Loyal Customers,Occasional Low-Spenders,0.0,7.7734000000000005
14617,19,2,1538.5582,543,Loyal Customers,Occasional Low-Spenders,0.0,0.0
14629,147,1,4.99,211,Other,Occasional Low-Spenders,0.0,0.3998
14634,6,2,1538.5782,543,Loyal Customers,Occasional Low-Spenders,0.0,7.7633
14636,22,2,1538.5782,543,Loyal Customers,Occasional Low-Spenders,0.0,0.0
14642,67,1,7.28,411,Other,Occasional Low-Spenders,0.0,0.0
14643,790,1,699.0982,113,Other,Dormant Low-Value Customers,913.96,1007.3955716666679
14644,172,1,7.28,211,Other,Occasional Low-Spenders,0.0,0.29832000000000003
14650,766,1,699.0982,113,Other,Dormant Low-Value Customers,839.48,1141.3516400000005
14651,786,1,699.0982,113,Other,Dormant Low-Value Customers,889.47,1107.8447190476195
14654,122,1,7.28,311,Other,Occasional Low-Spenders,0.0,6.32378
14656,19,2,3084.0582,544,Loyal Customers,Occasional Low-Spenders,0.0,0.0
14657,24,2,3076.0582,544,Loyal Customers,Occasional Low-Spenders,0.0,0.0
14660,744,1,699.0982,113,Other,Dormant Low-Value Customers,889.47,839.2832000000006
14722,732,1,699.0982,113,Other,Dormant Low-Value Customers,769.49,722.2263250000001
14726,738,1,699.0982,113,Other,Dormant Low-Value Customers,784.47,843.5955094047623
14727,755,1,699.0982,113,Other,Dormant Low-Value Customers,863.97,1275.6067650000014
14728,739,1,699.0982,113,Other,Dormant Low-Value Customers,863.97,825.823368333334
14732,728,1,699.0982,113,Other,Dormant Low-Value Customers,1750.98,1959.8088950000006
14734,154,2,1854.5782,243,Other,Occasional Low-Spenders,0.0,14.04744
14735,136,2,1854.5782,343,Other,Occasional Low-Spenders,0.0,23.9897
14736,153,1,85.48,212,Other,Occasional Low-Spenders,0.0,4.3548
14737,79,2,1873.5782,443,Loyal Customers,Occasional Low-Spenders,0.0,0.0
14743,26,1,64.47,512,Other,Occasional Low-Spenders,0.0,0.6251000000000001
14744,701,1,699.0982,113,Other,Dormant Low-Value Customers,806.76,1353.6511466666666
14751,32,1,7.28,511,Other,Occasional Low-Spenders,0.0,2.1497866666666665
14753,670,1,699.0982,113,Other,Dormant Low-Value Customers,769.49,891.3700833333342
14754,666,1,699.0982,113,Other,Dormant Low-Value Customers,801.77,1867.8982249999992
14872,66,1,71.97,412,Other,Occasional Low-Spenders,0.0,9.3
14878,102,1,125.46,312,Other,Occasional Low-Spenders,0.0,0.0
14881,638,1,699.0982,113,Other,Dormant Low-Value Customers,1155.48,1741.9500266666685
14887,116,1,86.95,312,Other,Occasional Low-Spenders,0.0,4.5928
14888,619,1,699.0982,113,Other,Dormant Low-Value Customers,1198.97,2025.5647500000016
14894,612,1,699.0982,113,Other,Dormant Low-Value Customers,804.48,781.6335000000005
14908,102,1,39.98,311,Other,Occasional Low-Spenders,0.0,0.0
14909,158,1,4.99,211,Other,Occasional Low-Spenders,0.0,0.0
14915,600,1,699.0982,113,Other,Dormant Low-Value Customers,839.48,1518.188946666667
14916,170,1,26.97,211,Other,Occasional Low-Spenders,0.0,0.8643000000000001
14917,24,1,64.47,512,Other,Occasional Low-Spenders,0.0,0.4193
15009,80,1,36.96,411,Other,Occasional Low-Spenders,0.0,31.407300000000006
15023,6,2,3079.5682,544,Loyal Customers,Occasional Low-Spenders,0.0,93.9984
15167,557,1,782.99,113,Other,Dormant Low-Value Customers,2397.95,1658.0258483333341
15173,102,1,45.95,312,Other,Occasional Low-Spenders,0.0,0.6393
15188,567,1,782.99,113,Other,Dormant Low-Value Customers,848.47,1428.330476666667
15189,555,1,782.99,113,Other,Dormant Low-Value Customers,769.49,1511.8095333333324
15247,84,1,7.28,311,Other,Occasional Low-Spenders,0.0,0.0
15252,524,1,782.99,113,Other,Dormant Low-Value Customers,769.49,2133.487784761907
15257,179,1,39.98,211,Other,Occasional Low-Spenders,0.0,0.0
15269,96,1,7.28,311,Other,Occasional Low-Spenders,0.0,0.0
15287,523,1,782.99,113,Other,Dormant Low-Value Customers,898.46,1316.3011714285722
15290,506,1,782.99,113,Other,Dormant Low-Value Customers,893.47,1453.559233333334
15294,101,1,59.98,312,Other,Occasional Low-Spenders,0.0,0.6454000000000001
